"sourceRoute"	"executionKind"	"sourceOwner"	"sourceRevision"	"sourceFile"	"sourceLine"	"candidateKind"	"candidateTarget"	"candidateOwner"	"reviewState"	"finalDisposition"	"finalTarget"	"evidence"	"reviewNote"
"ping"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"190"	"retire_candidate"	""	"none_after_cutover"	"reviewed"	"delete_redundant"	""	"Production consumer audit found no post-cutover caller; the official Unity CLI owns liveness, process, session, and logging concerns, and VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 intentionally publishes no 'ping' route."	"unity status supplies transport liveness"
"playerprefs/delete"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"191"	"custom_cli_review"	"vm_playerprefs_delete"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_playerprefs_delete"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'playerprefs/delete' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_playerprefs_delete' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"playerprefs/delete-all"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"192"	"custom_cli_review"	"vm_playerprefs_delete_all"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_playerprefs_delete_all"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'playerprefs/delete-all' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_playerprefs_delete_all' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"playerprefs/get"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"193"	"custom_cli_review"	"vm_playerprefs_get"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_playerprefs_get"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'playerprefs/get' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_playerprefs_get' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"playerprefs/set"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"194"	"custom_cli_review"	"vm_playerprefs_set"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_playerprefs_set"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'playerprefs/set' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_playerprefs_set' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/add-component"	"deferred"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"195"	"custom_cli_review"	"vm_prefab_asset_add_component"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_add_component"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/add-component' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_add_component' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/add-gameobject"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"196"	"custom_cli_review"	"vm_prefab_asset_add_gameobject"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_add_gameobject"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/add-gameobject' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_add_gameobject' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/apply-variant-override"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"197"	"custom_cli_review"	"vm_prefab_asset_apply_variant_override"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_apply_variant_override"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/apply-variant-override' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_apply_variant_override' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/cleanup-missing-overrides"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"198"	"custom_cli_review"	"vm_prefab_asset_cleanup_missing_overrides"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_cleanup_missing_overrides"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/cleanup-missing-overrides' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_cleanup_missing_overrides' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/compare-variant"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"199"	"custom_cli_review"	"vm_prefab_asset_compare_variant"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_compare_variant"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/compare-variant' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_compare_variant' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/configure-component"	"deferred"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"200"	"custom_cli_review"	"vm_prefab_asset_configure_component"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_configure_component"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/configure-component' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_configure_component' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/find"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"201"	"custom_cli_review"	"vm_prefab_asset_find"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_find"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/find' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_find' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/get-properties"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"202"	"custom_cli_review"	"vm_prefab_asset_get_properties"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_get_properties"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/get-properties' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_get_properties' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/hierarchy"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"203"	"custom_cli_review"	"vm_prefab_asset_hierarchy"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_hierarchy"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/hierarchy' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_hierarchy' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/instantiate-child-prefab"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"204"	"custom_cli_review"	"vm_prefab_asset_instantiate_child_prefab"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_instantiate_child_prefab"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/instantiate-child-prefab' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_instantiate_child_prefab' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/move-component"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"205"	"custom_cli_review"	"vm_prefab_asset_move_component"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_move_component"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/move-component' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_move_component' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/move-gameobject"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"206"	"custom_cli_review"	"vm_prefab_asset_move_gameobject"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_move_gameobject"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/move-gameobject' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_move_gameobject' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/remove-component"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"207"	"custom_cli_review"	"vm_prefab_asset_remove_component"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_remove_component"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/remove-component' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_remove_component' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/remove-gameobject"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"208"	"custom_cli_review"	"vm_prefab_asset_remove_gameobject"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_remove_gameobject"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/remove-gameobject' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_remove_gameobject' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/revert-variant-override"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"209"	"custom_cli_review"	"vm_prefab_asset_revert_variant_override"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_revert_variant_override"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/revert-variant-override' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_revert_variant_override' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/set-property"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"210"	"custom_cli_review"	"vm_prefab_asset_set_property"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_set_property"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/set-property' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_set_property' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/set-reference"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"211"	"custom_cli_review"	"vm_prefab_asset_set_reference"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_set_reference"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/set-reference' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_set_reference' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/transaction-edit"	"deferred"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"212"	"custom_cli_review"	"vm_prefab_asset_transaction_edit"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_transaction_edit"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/transaction-edit' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_transaction_edit' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/transfer-variant-overrides"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"213"	"custom_cli_review"	"vm_prefab_asset_transfer_variant_overrides"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_transfer_variant_overrides"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/transfer-variant-overrides' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_transfer_variant_overrides' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab-asset/variant-info"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"214"	"custom_cli_review"	"vm_prefab_asset_variant_info"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_asset_variant_info"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab-asset/variant-info' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_asset_variant_info' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab/apply-overrides"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"215"	"official_candidate"	"apply_prefab_overrides"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_apply_overrides"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab/apply-overrides' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_apply_overrides' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"prefab/create-variant"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"216"	"official_candidate"	"create_prefab_variant"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_create_variant"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab/create-variant' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_create_variant' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"prefab/info"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"217"	"custom_cli_review"	"vm_prefab_info"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_info"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab/info' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_info' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"prefab/revert-overrides"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"218"	"official_candidate"	"revert_prefab_overrides"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_revert_overrides"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab/revert-overrides' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_revert_overrides' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"prefab/unpack"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"219"	"official_candidate"	"unpack_prefab"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_prefab_unpack"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'prefab/unpack' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_prefab_unpack' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"profiler/analyze"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"220"	"custom_cli_review"	"vm_profiler_analyze"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_analyze"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/analyze' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_analyze' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/enable"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"221"	"custom_cli_review"	"vm_profiler_enable"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_enable"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/enable' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_enable' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/frame-data"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"222"	"custom_cli_review"	"vm_profiler_frame_data"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_frame_data"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/frame-data' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_frame_data' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/memory"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"223"	"custom_cli_review"	"vm_profiler_memory"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_memory"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/memory' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_memory' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/memory-breakdown"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"224"	"custom_cli_review"	"vm_profiler_memory_breakdown"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_memory_breakdown"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/memory-breakdown' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_memory_breakdown' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/memory-snapshot"	"deferred"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"225"	"custom_cli_review"	"vm_profiler_memory_snapshot"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_memory_snapshot"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/memory-snapshot' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_memory_snapshot' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/memory-snapshot-status"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"226"	"custom_cli_review"	"vm_profiler_memory_snapshot_status"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_memory_snapshot_status"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/memory-snapshot-status' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_memory_snapshot_status' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/memory-status"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"227"	"custom_cli_review"	"vm_profiler_memory_status"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_memory_status"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/memory-status' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_memory_status' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/memory-top-assets"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"228"	"custom_cli_review"	"vm_profiler_memory_top_assets"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_memory_top_assets"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/memory-top-assets' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_memory_top_assets' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"profiler/stats"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"229"	"custom_cli_review"	"vm_profiler_stats"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_profiler_stats"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'profiler/stats' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_profiler_stats' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"project-auditor/audit"	"deferred"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"230"	"custom_cli_review"	"vm_project_auditor_audit"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_project_auditor_audit"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'project-auditor/audit' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_project_auditor_audit' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"project/info"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"231"	"custom_cli_review"	"vm_project_info"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_project_info"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'project/info' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_project_info' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"renderer/set-material"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"232"	"custom_cli_review"	"vm_renderer_set_material"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_renderer_set_material"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'renderer/set-material' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_renderer_set_material' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
